SubID,StudyTrial,TestTrial,Run,Valence,SoundID,ObjID,SceneID,ColStudy,SceStudy,Ques1,Ques2,ColTest,SceneTest,ColReinstatement,SceneReinstatement,EmotionResponse,EmotionRT,EmotionCorrect,EmotionConfidence,ColResp,ColRT,SceneResp,SceneRT,ColError,SceError,ColAbsError,SceAbsError,onsetEncoding,onsetRemember,onsetEmotion,onsetColor,onsetScene,EmotionMemory,ColorCorrect,SceneCorrect,ColorQuality,SceneQuality,MemoryQuantity,MemoryQuality
2,99,112,5,Neutral,10,123,1,198,33,2,1,276,300,78,93,4,0.330901532,1,1,225,3.056148093,30,1.703070385,27,-3,27,3,21.01595468,511.0171821,515.0170616,525.0167468,518.0169655,1,1,1,0.470588235,0.909090909,3,2.379679144
2,102,113,5,Negative,5,128,6,48,165,2,1,126,168,78,3,1,0.463240272,1,1,126,0.379587852,180,2.883405944,78,15,78,15,42.01529529,532.5165131,536.5163852,546.5160666,539.5162842,1,0,1,0,0.545454545,2,1.545454545
2,117,114,5,Negative,2,72,1,300,258,2,1,318,288,18,30,1,0.875686952,1,1,297,1.159942848,252,2.297866378,-3,-6,3,6,147.0119802,554.0158284,558.0157056,568.015398,561.0156104,1,1,1,0.941176471,0.818181818,3,2.759358289
2,101,115,5,Negative,6,111,5,48,282,2,1,165,111,117,171,1,0.37594359,1,1,48,4.244293666,282,2.909245305,0,0,0,0,35.01550882,575.5151509,579.5150346,589.5147201,582.5149408,1,1,1,1,1,3,3
2,114,116,5,Negative,4,78,4,177,150,1,2,261,66,84,84,4,0.284417509,0,1,87,1.929626143,165,1.656744794,-90,15,90,15,126.6959929,597.014525,601.0143577,604.0142557,611.0140374,0,0,1,0,0.545454545,1,0.545454545
2,112,117,5,Negative,3,90,3,117,18,1,2,204,303,87,75,3,0.432143592,0,0,99,3.720183705,81,1.734127371,-18,63,18,63,112.0130868,618.5138006,622.5136792,625.5135762,632.5133695,0,1,0,0.647058824,0,1,0.647058824
2,97,118,5,Neutral,7,134,4,315,258,1,2,57,228,102,30,3,0.789027758,1,0,96,4.521335976,348,-1,141,90,141,90,7.016389258,640.0131286,644.0130051,647.0129038,654.0126827,0.5,0,0,0,0,1,0.5
2,116,119,5,Neutral,12,7,6,204,84,1,2,162,324,42,120,3,0.281277284,1,0,195,2.869736025,72,3.174885351,-9,-12,9,12,140.0122054,661.51245,665.5123775,668.512229,675.5120093,0.5,1,1,0.823529412,0.636363636,3,1.959893048
2,103,120,5,Negative,5,44,2,123,294,2,1,234,291,111,3,1,0.350933683,1,1,234,0.271274554,285,3.738132638,111,-9,111,9,49.01507527,683.0117694,687.0116462,697.0113828,690.0115484,1,0,1,0,0.727272727,2,1.727272727
2,143,121,6,Neutral,8,79,4,12,150,2,1,3,261,9,111,4,0.299551635,1,1,3,0.49744467,156,3.313289992,-9,6,9,6,161.0115504,188.5107199,192.510567,202.5102436,195.5104616,1,1,1,0.823529412,0.818181818,3,2.64171123
2,128,122,6,Neutral,12,106,5,354,264,2,1,303,12,51,108,4,0.376803841,1,1,24,1.660804468,279,3.413668037,30,15,30,15,56.01485422,210.0099997,214.0098765,224.0095569,217.0097807,1,1,1,0.411764706,0.545454545,3,1.957219251
2,135,123,6,Negative,1,144,5,105,186,2,1,87,204,18,18,1,0.340503907,1,1,72,3.081161079,282,-1,-33,96,33,96,105.0133185,231.5093204,235.5092044,245.5088889,238.5091042,1,1,0,0.352941176,0,2,1.352941176
2,122,124,6,Neutral,7,68,6,234,336,2,1,126,150,108,174,-1,-1,0,-1,255,3.19758346,147,-1,21,171,21,171,14.21618278,253.0086446,257.3585157,267.0082076,260.0084239,0,1,0,0.588235294,0,1,0.588235294
2,131,125,6,Neutral,11,1,6,45,36,1,2,117,213,72,177,2,0.253089513,0,0,42,4.034847122,66,2.849925951,-3,30,3,30,77.01419278,274.5079715,278.5078422,281.5077549,288.5075643,0,1,1,0.941176471,0.090909091,2,1.032085561
2,126,126,6,Neutral,8,69,1,138,297,2,1,312,276,174,21,2,0.298429613,0,0,153,3.991370557,300,-1,15,3,15,3,42.01529564,296.0072964,300.0071653,310.0068519,303.0070771,0,1,1,0.705882353,0.909090909,2,1.614973262
2,139,127,6,Neutral,11,119,1,9,165,1,2,225,171,144,6,2,1.173634325,0,0,39,-1,171,0.610811346,30,6,30,6,133.012436,317.5066175,321.5065268,324.5063917,331.5061733,0,1,1,0.411764706,0.818181818,2,1.229946524
2,123,128,6,Negative,6,12,2,270,6,1,2,291,264,21,102,2,0.363072671,1,0,168,-1,105,2.231180138,-102,99,102,99,21.01596187,339.0059383,343.0058137,346.00572,353.0055249,0.5,0,0,0,0,1,0.5
2,141,129,6,Neutral,10,54,5,42,345,1,2,15,84,27,99,4,0.2715199,1,1,24,1.819443149,342,1.075570472,-18,-3,18,3,147.0119939,360.5052604,364.5051314,367.5050376,374.5048197,1,1,1,0.647058824,0.909090909,3,2.556149733
2,121,130,6,Negative,3,86,1,297,237,2,1,156,333,141,96,1,0.338927122,1,1,294,2.823313596,246,1.472810482,-3,9,3,9,7.016469671,382.0045842,386.0044617,396.0208089,389.0043656,1,1,1,0.941176471,0.727272727,3,2.668449198
2,134,131,6,Neutral,7,131,2,111,222,2,1,66,141,45,81,3,0.391392867,1,0,141,2.899689809,159,3.443531143,30,-63,30,63,98.01354092,403.503903,407.5037794,417.5201321,410.5203524,0.5,1,0,0.411764706,0,2,0.911764706
2,132,132,6,Negative,1,125,4,204,258,2,1,219,324,15,66,1,0.412117942,1,1,219,0.377100515,252,4.312908114,15,-6,15,6,84.81394859,425.0032326,429.0197704,439.0194539,432.0196759,1,1,1,0.705882353,0.818181818,3,2.524064171
2,124,133,6,Negative,5,103,4,327,93,1,2,351,288,24,165,1,0.29586152,1,1,312,2.59132053,105,3.028466412,-15,12,15,12,28.01573363,446.5025489,450.5191031,453.5190066,460.5187757,1,1,1,0.705882353,0.636363636,3,2.342245989
2,137,134,6,Neutral,9,38,2,216,162,1,2,315,210,99,48,4,0.396390126,1,1,231,4.688703094,129,4.624830978,15,-33,15,33,119.6961828,468.0185443,472.0184321,475.0183342,482.018107,1,1,0,0.705882353,0,2,1.705882353
2,125,135,6,Neutral,9,56,3,192,357,1,2,63,165,129,168,4,0.323471343,1,1,192,3.230079331,18,1.694261535,0,21,0,21,35.01551977,489.5178634,493.6510733,496.5176437,503.5174257,1,1,1,1,0.363636364,3,2.363636364
2,136,136,6,Negative,4,26,2,159,81,2,1,339,3,180,78,4,0.037176028,0,1,153,3.121644558,93,3.138474891,-6,12,6,12,112.0130971,511.0171913,515.0170692,525.0167462,518.016972,0,1,1,0.882352941,0.636363636,2,1.518716578
2,144,137,6,Negative,3,95,6,360,273,2,1,360,78,0,165,2,0.361448664,1,0,63,3.598015707,297,4.222854111,63,24,63,24,168.0113355,532.5165155,536.5163858,546.5160751,539.5162897,0.5,0,1,0,0.272727273,2,0.772727273
2,129,138,6,Negative,2,63,5,243,102,1,2,99,261,144,159,1,0.350172323,1,1,231,2.196277,111,1.818407015,-12,9,12,9,63.01463762,554.0158349,558.01571,561.0156156,568.0153928,1,1,1,0.764705882,0.727272727,3,2.49197861
2,142,139,6,Neutral,10,88,4,78,213,1,2,6,222,72,9,4,0.282223082,1,1,144,2.887725336,114,1.038839728,66,-99,66,99,154.0117718,575.515156,579.5150352,582.5149446,589.5147204,1,0,0,0,0,1,1
2,140,140,6,Neutral,12,108,3,237,303,2,1,147,258,90,45,2,0.318150035,0,0,228,1.227218329,330,5.415031641,-9,27,9,27,140.0122105,597.0144946,601.0143581,611.0140545,604.014265,0,1,1,0.823529412,0.181818182,2,1.005347594
2,127,141,6,Negative,5,121,1,87,99,1,2,204,78,117,21,1,0.338621893,1,1,39,2.673460153,90,0.983640614,-48,-9,48,9,49.0150763,618.5138047,622.5136863,625.5135892,632.5133667,1,1,1,0.058823529,0.727272727,3,1.786096257
2,138,142,6,Negative,4,140,3,288,171,2,1,240,15,48,156,2,0.013972512,1,0,294,3.907978881,51,4.083807532,6,-120,6,120,126.0126495,640.0131296,644.0130051,654.0126885,647.0129134,0.5,1,0,0.882352941,0,2,1.382352941
2,130,143,6,Negative,2,142,3,102,45,1,2,180,243,78,162,1,0.324251181,1,1,147,1.688280838,66,3.224356984,45,21,45,21,70.01441314,661.5124504,665.9123149,668.5122321,675.5120172,1,1,1,0.117647059,0.363636364,3,1.481283422
2,133,144,6,Negative,6,8,6,189,168,1,2,102,93,87,75,1,0.631885791,1,1,132,2.740641533,195,1.4447151,-57,27,57,27,91.01375786,683.0117783,687.0116514,690.0115562,697.0113964,1,0,1,0,0.181818182,2,1.181818182
4,19,1,1,Neutral,11,43,6,36,276,2,1,69,327,33,51,-1,-1,0,-1,357,3.415182425,168,4.166033266,-39,-108,39,108,133.0291885,188.5107297,192.5104218,202.5269318,195.527158,0,1,0,0.235294118,0,1,0.235294118
4,12,2,1,Negative,3,59,1,297,111,2,1,84,339,147,132,2,1.10866881,1,0,279,2.825451785,192,-1,-18,81,18,81,84.03077587,210.01002,214.0266245,224.026245,217.0264661,0.5,1,0,0.647058824,0,2,1.147058824
4,11,3,1,Neutral,10,54,3,348,171,2,1,183,264,165,93,2,0.665912475,0,0,3,3.872923694,282,3.965707301,15,111,15,111,77.03100274,231.5093346,235.5258717,245.5255401,238.5257663,0,1,0,0.705882353,0,1,0.705882353
4,21,4,1,Negative,2,129,5,174,93,1,2,147,84,27,9,1,0.638188705,1,1,216,4.050124503,105,5.642279176,42,12,42,12,147.0287614,253.0086742,257.0251883,260.0250727,267.0248414,1,1,1,0.176470588,0.636363636,3,1.812834225
4,14,5,1,Negative,6,44,6,195,93,1,2,255,300,60,153,3,1.345889768,0,0,81,3.273589311,288,5.087644666,-114,-165,114,165,98.03032521,274.5079347,278.5244971,281.524375,288.52417,0,0,0,0,0,0,0
4,15,6,1,Negative,1,28,5,288,252,2,1,258,180,30,72,-1,-1,0,-1,111,4.17106577,180,1.490986849,-177,-72,177,72,105.0301007,296.0072445,300.0237984,310.0234634,303.0236937,0,0,0,0,0,0,0
4,16,7,1,Neutral,7,8,1,189,312,1,2,48,165,141,147,4,0.836571405,1,1,9,4.098352639,213,5.319487171,-180,-99,180,99,112.4965212,317.5232259,321.6731611,324.522997,331.5227718,1,0,0,0,0,1,1
4,8,8,1,Negative,5,103,2,255,135,1,2,270,297,15,162,2,1.766851018,1,0,261,4.22085495,159,5.05287806,6,24,6,24,56.03169258,339.0225258,343.0224098,346.0223006,353.0221022,0.5,1,1,0.882352941,0.272727273,3,1.655080214
4,3,9,1,Neutral,12,115,3,213,243,1,2,225,306,12,63,3,1.771557763,1,0,309,4.481188744,339,5.304303771,96,96,96,96,21.03283479,360.5218452,364.521723,367.5216153,374.5213843,0.5,0,0,0,0,1,0.5
4,9,10,1,Neutral,7,50,4,216,63,1,2,240,231,24,168,2,1.87348556,0,0,240,1.501597299,57,3.948685002,24,-6,24,6,63.03146058,382.0211512,386.0210226,389.0209781,396.020702,0,1,1,0.529411765,0.818181818,2,1.347593583
4,4,11,1,Negative,4,30,2,348,180,2,1,183,294,165,114,3,1.876071789,0,0,6,2.050170014,156,5.544994819,18,-24,18,24,28.03259697,403.5204597,407.5203348,417.5200005,410.5202328,0,1,1,0.647058824,0.272727273,2,0.919786096
4,5,12,1,Negative,1,123,4,60,267,2,1,174,273,114,6,2,1.465484539,1,0,78,3.397555144,141,3.005387332,18,-126,18,126,35.03236839,425.0198215,429.0196436,439.0193175,432.019542,0.5,1,0,0.647058824,0,2,1.147058824
4,20,13,1,Neutral,10,125,2,45,24,2,1,18,267,27,117,-1,-1,0,-1,39,3.78592608,99,3.829839614,-6,75,6,75,140.0289565,446.5190673,450.5189585,460.5186283,453.5188644,0,1,0,0.882352941,0,1,0.882352941
4,1,14,1,Neutral,9,77,4,330,195,2,1,210,162,120,33,3,1.761291892,1,0,330,4.158353624,186,5.942194109,0,-9,0,9,7.049951189,468.0184446,472.0182605,482.0179381,475.0181588,0.5,1,1,1,0.727272727,3,2.227272727
4,6,15,1,Neutral,11,47,1,351,201,2,1,150,327,159,126,3,1.673294416,1,0,327,3.666766225,336,-1,-24,135,24,135,42.43213133,489.5176931,493.6842322,503.5172503,496.5174789,0.5,1,0,0.529411765,0,2,1.029411765
4,10,16,1,Negative,2,9,4,150,120,1,2,84,111,66,9,3,1.53118084,0,0,129,3.279017722,297,4.904131241,-21,177,21,177,70.03123063,511.0170067,515.0168893,518.0167819,525.0165629,0,1,0,0.588235294,0,1,0.588235294
4,24,17,1,Negative,4,106,3,150,123,2,1,297,24,147,99,2,1.349724627,1,0,342,3.819572717,270,4.059416859,-168,147,168,147,168.0280634,532.5163121,536.532868,546.5158703,539.5160992,0.5,0,0,0,0,1,0.5
4,2,18,1,Negative,5,74,3,63,342,1,2,84,192,21,150,3,1.748414814,0,0,84,1.503827313,351,3.168969891,21,9,21,9,14.03305481,554.0156298,558.0321754,561.0154532,568.0151788,0,1,1,0.588235294,0.727272727,2,1.315508021
4,23,19,1,Neutral,9,35,5,102,174,2,1,135,201,33,27,3,1.662810917,1,0,228,3.556360469,345,5.085190521,126,171,126,171,161.0282813,575.5149427,579.5314856,589.5144869,582.5147285,0.5,0,0,0,0,1,0.5
4,22,20,1,Neutral,12,70,6,345,183,1,2,81,60,96,123,3,1.531636971,1,0,351,3.856622719,99,-1,6,-84,6,84,154.0285164,597.0142566,601.0307995,604.0140321,611.0137984,0.5,1,0,0.882352941,0,2,1.382352941
4,17,21,1,Neutral,8,62,2,147,72,1,2,249,360,102,72,3,1.51178652,1,0,129,2.737053612,99,4.557173841,-18,27,18,27,119.0296449,618.5135595,622.5301209,625.5133323,632.5131168,0.5,1,1,0.647058824,0.181818182,3,1.328877005
4,7,22,1,Negative,3,87,6,273,333,2,1,255,201,18,132,3,1.380136254,0,0,273,2.61858052,198,-1,0,-135,0,135,49.03192116,640.0128735,644.0294218,654.0124276,647.0126493,0,1,0,1,0,1,1
4,13,23,1,Negative,6,111,1,135,21,1,2,159,315,24,66,2,1.483590193,1,0,105,2.605844421,9,-1,-30,-12,30,12,91.03055071,661.5121805,665.6620552,668.5119681,675.5117333,0.5,1,1,0.411764706,0.636363636,3,1.548128342
4,18,24,1,Neutral,8,68,5,243,9,1,2,36,177,153,168,2,1.813667643,0,0,270,5.09822124,141,4.314388626,27,132,27,132,126.0294212,683.0114989,687.0280545,690.0112765,697.011051,0,1,0,0.470588235,0,1,0.470588235
4,27,25,2,Negative,1,48,6,90,162,1,2,192,138,102,24,3,1.385995287,0,0,75,2.630907024,57,2.767035797,-15,-105,15,105,21.03283894,188.5108043,192.5105143,195.5105792,202.5103557,0,1,0,0.705882353,0,1,0.705882353
4,32,26,2,Negative,1,72,3,78,45,1,2,348,210,90,165,1,0.709644994,1,1,90,3.483286676,195,5.155420421,12,150,12,150,56.03172205,210.0101141,214.0266557,217.0098907,224.0096659,1,1,0,0.764705882,0,2,1.764705882
4,38,27,2,Neutral,11,33,3,12,267,1,2,315,216,57,51,3,1.745995229,1,0,9,2.744043068,270,1.944159958,-3,3,3,3,98.03038856,231.5094291,235.5259686,238.5258676,245.5256397,0.5,1,1,0.941176471,0.909090909,3,2.35026738
4,26,28,2,Neutral,12,75,5,309,240,2,1,90,93,141,147,3,1.80680548,1,0,279,2.867553112,243,3.867384073,-30,3,30,3,14.03311782,253.0087382,257.0252869,267.0249564,260.0252377,0.5,1,1,0.411764706,0.909090909,3,1.820855615
4,45,29,2,Negative,2,91,1,189,237,2,1,63,138,126,99,3,1.370801125,0,0,234,2.751951288,249,5.528813267,45,12,45,12,147.028809,274.508046,278.524593,288.5242724,281.5244951,0,1,1,0.117647059,0.636363636,2,0.754010695
4,48,30,2,Negative,3,124,2,264,48,1,2,186,294,78,114,2,1.808168742,1,0,258,3.317247575,45,2.668384756,-6,-3,6,3,168.0281377,296.0240835,300.0239042,303.0238066,310.0235743,0.5,1,1,0.882352941,0.909090909,3,2.29144385
4,33,31,2,Negative,4,22,4,261,327,1,2,339,342,78,15,2,1.883677177,1,0,261,2.913678183,285,2.752784165,0,-42,0,42,63.03149894,317.5233372,321.5232184,324.5231236,331.5228923,0.5,1,0,1,0,2,1.5
4,43,32,2,Negative,2,23,6,156,216,2,1,78,228,78,12,3,1.591988011,0,0,126,3.045172412,216,2.581097997,-30,0,30,0,133.0292703,339.0226538,343.0225317,353.022198,346.0224235,0,1,1,0.411764706,1,2,1.411764706
4,41,33,2,Negative,6,6,3,306,324,2,1,243,327,63,3,1,0.648488452,1,1,324,2.674597112,348,5.153398112,18,24,18,24,119.0297056,360.5217921,364.8385505,374.5215174,367.5217412,1,1,1,0.647058824,0.272727273,3,1.919786096
4,44,34,2,Negative,4,138,1,75,150,1,2,321,111,114,39,3,1.472811731,0,0,39,2.117878358,141,2.998905335,-36,-9,36,9,140.0290407,382.0212786,386.0211575,389.0210507,396.0208895,0,1,1,0.294117647,0.727272727,2,1.021390374
4,47,35,2,Neutral,7,2,3,147,102,2,1,342,333,165,129,1,1.645596995,0,1,120,2.123373837,54,5.234282603,-27,-48,27,48,161.1783497,403.5205901,407.5204676,417.5201463,410.5203701,0,1,0,0.470588235,0,1,0.470588235
4,34,36,2,Negative,6,130,2,213,132,2,1,198,141,15,9,1,0.361724687,1,1,207,3.382775179,192,4.686592724,-6,60,6,60,70.03127208,425.0198944,429.0198229,439.0194503,432.0197624,1,1,0,0.882352941,0,2,1.882352941
4,37,37,2,Neutral,8,94,1,237,345,2,1,270,237,33,108,3,1.73464395,1,0,261,2.788198868,330,2.93103856,24,-15,24,15,91.26392795,446.5192241,450.5190961,460.518782,453.5189986,0.5,1,1,0.529411765,0.545454545,3,1.57486631
4,42,38,2,Neutral,12,127,2,21,189,2,1,312,207,69,18,3,1.939276988,1,0,354,2.496579508,192,2.936416328,-27,3,27,3,126.0295102,468.0185647,472.0184039,482.0180812,475.0183105,0.5,1,1,0.470588235,0.909090909,3,1.879679144
4,46,39,2,Neutral,9,1,4,186,279,1,2,348,60,162,141,2,1.623017965,0,0,141,4.435811004,282,2.988025586,-45,3,45,3,154.0285818,489.5178468,493.5177233,496.517623,503.5173948,0,1,1,0.117647059,0.909090909,2,1.026737968
4,40,40,2,Neutral,11,69,6,303,333,1,2,276,117,27,144,3,1.579877426,1,0,276,1.40828707,312,2.450450331,-27,-21,27,21,112.029929,511.0171594,515.0170314,518.0169287,525.0167056,0.5,1,1,0.470588235,0.363636364,3,1.334224599
4,30,41,2,Negative,5,40,5,240,48,2,1,159,285,81,123,2,1.367422055,1,0,306,4.437762138,99,4.932678306,66,51,66,51,42.0321662,532.516527,536.5330114,546.5160233,539.5162478,0.5,0,0,0,0,1,0.5
4,39,42,2,Neutral,10,134,5,162,168,1,2,63,285,99,117,3,1.147922137,1,0,267,4.057057499,6,3.682166912,105,-162,105,162,105.0301449,554.0157804,558.0323301,561.0155644,568.0153379,0.5,0,0,0,0,1,0.5
4,28,43,2,Neutral,9,21,1,297,300,1,2,174,69,123,129,4,0.816538912,1,1,240,2.773509582,267,2.853612866,-57,-33,57,33,28.03261002,575.5150981,579.531642,582.5148698,589.5146501,1,0,0,0,0,1,1
4,31,44,2,Neutral,10,114,2,123,285,1,2,198,315,75,30,2,1.694236778,0,0,138,2.554889419,285,2.082020526,15,0,15,0,49.03195029,597.0144051,601.1976664,604.0141858,611.0139641,0,1,1,0.705882353,1,2,1.705882353
4,35,45,2,Neutral,7,64,6,9,21,2,1,243,252,126,129,4,1.585040302,1,1,357,1.783395285,180,4.590282907,-12,159,12,159,77.03104692,618.513729,622.5302873,632.5133242,625.5135018,1,1,0,0.764705882,0,2,1.764705882
4,29,46,2,Negative,3,73,5,57,108,1,2,306,321,111,147,3,1.9652214,0,0,57,3.690665743,102,2.691811376,0,-6,0,6,35.0323876,640.0130299,644.0295779,647.0128136,654.0125864,0,1,1,1,0.818181818,2,1.818181818
4,25,47,2,Negative,5,121,4,123,129,2,1,66,225,57,96,4,1.526124725,0,1,120,2.760211617,135,3.015044456,-3,6,3,6,7.033290964,661.5123496,665.5288953,675.5119017,668.5121498,0,1,1,0.941176471,0.818181818,2,1.759358289
4,36,48,2,Neutral,8,133,4,3,234,2,1,204,39,159,165,2,0.718209181,0,0,360,2.76362422,240,3.051467919,-3,6,3,6,84.03082382,683.0116629,687.0282112,697.0112122,690.011436,0,1,1,0.941176471,0.818181818,2,1.759358289
4,59,49,3,Neutral,12,7,5,168,294,1,2,57,198,111,96,3,1.299805759,1,0,195,2.448394146,294,2.02455273,27,0,27,0,77.0308486,188.5106036,192.5105882,195.5103887,202.5101584,0.5,1,1,0.470588235,1,3,1.970588235
4,49,50,3,Neutral,11,98,2,42,120,2,1,297,12,105,108,4,0.583735553,1,1,48,1.958245973,111,3.884060081,6,-9,6,9,7.033089904,210.0099233,214.0264813,224.026148,217.0263759,1,1,1,0.882352941,0.727272727,3,2.609625668
4,68,51,3,Negative,1,90,2,246,315,2,1,273,132,27,177,1,0.660412889,1,1,267,2.088622971,312,3.632517685,21,-3,21,3,140.0288417,231.5092263,235.5257802,245.5254565,238.5256672,1,1,1,0.588235294,0.909090909,3,2.497326203
4,53,52,3,Neutral,9,13,6,219,33,2,1,165,159,54,126,4,1.640729766,1,1,192,3.717040622,42,5.964796065,-27,9,27,9,35.0322033,253.0085454,257.0250903,267.0247625,260.0250404,1,1,1,0.470588235,0.727272727,3,2.197860963
4,56,53,3,Negative,6,120,4,78,3,1,2,324,231,114,132,1,0.676865793,1,1,63,3.786313433,354,2.178434708,-15,-9,15,9,56.13150484,274.5078521,278.5243994,281.5242978,288.5240757,1,1,1,0.705882353,0.727272727,3,2.43315508
4,72,54,3,Neutral,9,55,3,186,174,2,1,33,57,153,117,3,1.697443387,1,0,189,2.949839874,297,3.669727145,3,123,3,123,168.0279431,296.0238988,300.0237288,310.0234057,303.0236237,0.5,1,0,0.941176471,0,2,1.441176471
4,52,55,3,Neutral,10,86,4,201,315,2,1,228,117,27,162,2,0.590037219,0,0,195,3.162149474,309,3.84714969,-6,-6,6,6,28.03241888,317.5231532,321.5230283,331.5227539,324.5229198,0,1,1,0.882352941,0.818181818,2,1.700534759
4,67,56,3,Negative,3,39,5,48,87,2,1,252,42,156,45,2,0.84264107,1,0,255,2.830642036,120,2.319537472,-153,33,153,33,133.0290621,339.0224716,343.0223446,353.0220124,346.0222392,0.5,0,0,0,0,1,0.5
4,63,57,3,Neutral,7,76,2,171,246,1,2,252,249,81,3,1,0.526171604,0,1,192,2.4268841,255,2.691041803,21,9,21,9,105.0299565,360.5217756,364.5217041,367.5215538,374.5213215,0,1,1,0.588235294,0.727272727,2,1.315508021
4,55,58,3,Negative,3,142,4,15,60,2,1,33,42,18,18,1,1.762517254,1,1,12,2.544474357,57,3.503311984,-3,-3,3,3,49.03175538,382.0211326,386.0209759,396.0206436,389.0208746,1,1,1,0.941176471,0.909090909,3,2.85026738
4,69,59,3,Negative,5,65,6,273,225,1,2,42,345,129,120,1,0.919401557,1,1,276,3.716730261,228,3.539845972,3,3,3,3,147.0286131,403.5204058,407.5202789,410.5201721,417.5199569,1,1,1,0.941176471,0.909090909,3,2.85026738
4,71,60,3,Negative,2,95,3,42,66,1,2,138,57,96,9,2,1.667432457,1,0,54,3.505035908,69,2.00025491,12,3,12,3,161.3614951,425.0197194,429.0195986,432.0195562,439.0192636,0.5,1,1,0.764705882,0.909090909,3,2.173796791
4,64,61,3,Neutral,8,26,1,180,315,1,2,234,30,54,75,4,0.599783311,1,1,192,1.997551654,312,3.516636639,12,-3,12,3,112.0297399,446.5190241,450.5189112,453.5188041,460.5185779,1,1,1,0.764705882,0.909090909,3,2.673796791
4,61,62,3,Negative,4,31,1,60,180,2,1,39,123,21,57,-1,-1,0,-1,42,2.865072618,192,2.233909965,-18,12,18,12,91.03042566,468.0183442,472.0182237,482.0178904,475.0181296,0,1,1,0.647058824,0.636363636,2,1.28342246
4,62,63,3,Neutral,8,34,6,93,297,1,2,273,168,180,129,3,1.481243494,1,0,108,2.369403302,42,2.925434266,15,105,15,105,98.03017963,489.517655,493.5175393,496.5174319,503.5172191,0.5,1,0,0.705882353,0,2,1.205882353
4,57,64,3,Negative,6,104,5,234,231,1,2,249,237,15,6,1,0.348964978,1,1,195,2.234724021,237,2.434852545,-39,6,39,6,63.03130575,511.0169744,515.0168533,518.0167472,525.0165213,1,1,1,0.235294118,0.818181818,3,2.053475936
4,58,65,3,Negative,2,97,2,300,48,1,2,180,57,120,9,1,1.489310146,1,1,291,4.19012475,54,3.798262165,-9,6,9,6,70.03107273,532.5162798,536.5328918,539.516082,546.5158462,1,1,1,0.823529412,0.818181818,3,2.64171123
4,54,66,3,Negative,1,89,3,267,12,2,1,222,309,45,63,1,0.35726671,1,1,261,4.114663537,357,4.507525641,-6,-15,6,15,42.03197165,554.0155978,558.0321482,568.0151475,561.0153737,1,1,1,0.882352941,0.545454545,3,2.427807487
4,70,67,3,Neutral,10,61,1,12,237,2,1,96,354,84,117,4,0.329698977,1,1,360,3.984064461,48,5.566878187,-12,171,12,171,154.0283903,575.5149093,579.5314556,589.5144569,582.5146924,1,1,0,0.764705882,0,2,1.764705882
4,60,68,3,Neutral,7,14,3,138,318,1,2,303,12,165,54,1,0.326829761,0,1,96,3.579513412,318,1.059512671,-42,0,42,0,84.03063713,597.0142212,601.0307726,604.01383,611.0137688,0,1,1,0.176470588,1,2,1.176470588
4,66,69,3,Negative,4,12,6,42,84,2,1,21,348,21,96,1,0.402502444,1,1,57,1.36783165,213,5.599756621,15,129,15,129,126.029293,618.5135361,622.5300862,632.5131382,625.5133308,1,1,0,0.705882353,0,2,1.705882353
4,65,70,3,Negative,5,117,1,117,102,1,2,279,165,162,63,1,0.286708998,1,1,129,2.404141849,87,2.301300762,12,-15,12,15,119.0295199,640.0129027,644.0294107,647.0126269,654.012409,1,1,1,0.764705882,0.545454545,3,2.310160428
4,50,71,3,Neutral,12,15,4,273,177,1,2,186,156,87,21,4,0.411465961,1,1,252,3.209581347,159,1.920653267,-21,-18,21,18,14.03291642,661.512165,665.5287137,668.5119412,675.5117184,1,1,1,0.588235294,0.454545455,3,2.042780749
4,51,72,3,Neutral,11,93,5,105,360,2,1,84,72,21,72,2,0.655602805,0,0,120,3.061122648,357,2.413955352,15,-3,15,3,21.33261817,683.0114871,687.028029,697.0110358,690.0112562,0,1,1,0.705882353,0.909090909,2,1.614973262
